Sample,GroundTruth,Prediction,GroundTruth_Label,Prediction_Label,Correct,Logit0,Logit1,Logit2,Logit3,Logit4,Prob0,Prob1,Prob2,Prob3,Prob4
11800,0,0,Normal,Normal,Yes,-1.808312,-9.789812,-6.087796,-4.724202,-3.319190,0.775757,0.000265,0.010744,0.042012,0.171222
11801,2,2,Ventricular,Ventricular,Yes,-5.942688,-10.491460,-3.217190,-3.489145,-5.515133,0.033970,0.000359,0.518521,0.395056,0.052093
11802,0,0,Normal,Normal,Yes,0.571294,-10.127132,-7.271577,-6.544159,-6.507896,0.997934,0.000023,0.000392,0.000811,0.000841
11803,0,0,Normal,Normal,Yes,3.627354,-14.569227,-7.111698,-6.865644,-3.225192,0.998895,0.000000,0.000022,0.000028,0.001056
11804,0,0,Normal,Normal,Yes,2.373873,-12.992463,-7.321855,-6.231327,-3.325248,0.996419,0.000000,0.000061,0.000182,0.003337
11805,0,0,Normal,Normal,Yes,-3.039113,-9.992367,-7.527524,-6.634768,-3.683496,0.639132,0.000611,0.007183,0.017539,0.335535
11806,0,0,Normal,Normal,Yes,1.378465,-8.820208,-12.809012,-3.758732,-5.610609,0.993212,0.000037,0.000001,0.005834,0.000916
11807,0,0,Normal,Normal,Yes,2.047890,-14.820325,-10.481167,-4.528585,-0.611860,0.933391,0.000000,0.000003,0.001300,0.065305
11808,3,3,Fusion,Fusion,Yes,-9.262585,-10.925240,-19.900015,0.085955,-6.721347,0.000087,0.000016,0.000000,0.998792,0.001104
11809,0,0,Normal,Normal,Yes,-2.621717,-7.972577,-8.486224,-4.054945,-5.924088,0.779474,0.003698,0.002212,0.185934,0.028681
11810,1,0,Supraventricular,Normal,No,-1.374861,-2.627297,-15.856824,-2.941626,-3.739317,0.629514,0.179920,0.000000,0.131392,0.059175
11811,2,2,Ventricular,Ventricular,Yes,-9.011965,-5.392486,-0.841736,-6.528137,-7.754818,0.000279,0.010401,0.985000,0.003341,0.000980
11812,1,3,Supraventricular,Fusion,No,-14.265648,-6.008128,-18.075502,-4.607315,-14.195423,0.000051,0.197666,0.000001,0.802227,0.000055
11813,0,0,Normal,Normal,Yes,0.552683,-5.863670,-6.452881,-4.174257,-4.409385,0.981939,0.001605,0.000890,0.008694,0.006872
11814,1,1,Supraventricular,Supraventricular,Yes,-8.472810,-3.137285,-7.773168,-7.982994,-8.145421,0.004681,0.971760,0.009424,0.007640,0.006495
11815,0,0,Normal,Normal,Yes,3.039514,-27.589935,-17.045221,-10.642672,0.068246,0.951258,0.000000,0.000000,0.000001,0.048741
11816,0,0,Normal,Normal,Yes,0.696591,-17.400618,-12.730492,-6.287734,-2.783965,0.969257,0.000000,0.000001,0.000898,0.029844
11817,0,2,Normal,Ventricular,No,-4.254541,-10.442420,-4.113454,-8.846489,-5.355008,0.400572,0.000823,0.461269,0.004059,0.133277
11818,1,1,Supraventricular,Supraventricular,Yes,-9.120270,-1.341665,-9.499746,-2.863755,-8.777255,0.000343,0.819974,0.000235,0.178964,0.000484
11819,0,0,Normal,Normal,Yes,1.502149,-9.520226,-13.992765,-7.122848,-7.345649,0.999660,0.000016,0.000000,0.000179,0.000144
11820,4,4,Unknown,Unknown,Yes,-4.966754,-7.079889,-2.998713,-5.480469,-1.793926,0.030534,0.003690,0.218519,0.018267,0.728990
11821,2,2,Ventricular,Ventricular,Yes,-10.513781,-21.913866,-6.591394,-10.167317,-6.659359,0.009986,0.000000,0.504521,0.014121,0.471371
11822,3,3,Fusion,Fusion,Yes,-8.096495,-10.455189,-18.625717,-1.169145,-7.115177,0.000977,0.000092,0.000000,0.996324,0.002607
11823,1,1,Supraventricular,Supraventricular,Yes,-10.663395,-0.430001,-10.936639,-9.783648,-10.881658,0.000036,0.999821,0.000027,0.000087,0.000029
11824,2,3,Ventricular,Fusion,No,-13.763757,-15.225565,-8.033489,-7.701129,-8.474349,0.001067,0.000247,0.328760,0.458375,0.211551
11825,0,0,Normal,Normal,Yes,3.040111,-28.442648,-13.809614,-9.421578,-1.180797,0.985524,0.000000,0.000000,0.000004,0.014473
11826,3,0,Fusion,Normal,No,4.626243,-17.992594,-13.934805,-1.632474,-6.925436,0.998080,0.000000,0.000000,0.001910,0.000010
11827,0,0,Normal,Normal,Yes,0.062517,-17.812302,-13.969804,-10.813055,-11.277676,0.999968,0.000000,0.000001,0.000019,0.000012
11828,0,0,Normal,Normal,Yes,-2.404296,-10.679837,-5.683012,-7.593721,-3.817461,0.777074,0.000198,0.029278,0.004332,0.189118
11829,0,0,Normal,Normal,Yes,2.453377,-12.691485,-15.213215,-2.161027,-5.897122,0.989957,0.000000,0.000000,0.009809,0.000234
11830,2,0,Ventricular,Normal,No,-7.614490,-9.887377,-9.227999,-13.635586,-11.454400,0.754077,0.077681,0.150203,0.001830,0.016209
11831,0,0,Normal,Normal,Yes,2.061694,-22.311918,-14.400880,-10.100797,-2.308211,0.987500,0.000000,0.000000,0.000005,0.012494
11832,0,0,Normal,Normal,Yes,0.794179,-16.831253,-11.531987,-5.800030,-2.036354,0.943081,0.000000,0.000004,0.001290,0.055624
11833,0,0,Normal,Normal,Yes,1.740896,-19.244276,-13.196897,-6.193521,-2.477738,0.985147,0.000000,0.000000,0.000353,0.014500
11834,3,3,Fusion,Fusion,Yes,-7.882257,-6.177047,-18.188589,-2.103323,-7.729682,0.003020,0.016620,0.000000,0.976841,0.003518
11835,0,0,Normal,Normal,Yes,4.700205,-26.733557,-17.662621,-10.850582,0.216805,0.988831,0.000000,0.000000,0.000000,0.011169
11836,0,0,Normal,Normal,Yes,-2.532457,-6.090422,-3.445737,-5.156689,-4.147458,0.587859,0.016752,0.235853,0.042617,0.116920
11837,0,0,Normal,Normal,Yes,-0.489526,-8.786824,-7.324284,-3.973153,-3.859976,0.937739,0.000234,0.001009,0.028785,0.032234
11838,2,2,Ventricular,Ventricular,Yes,-4.816123,-6.815577,-0.809601,-5.855234,-2.818271,0.015670,0.002122,0.861130,0.005543,0.115535
11839,0,0,Normal,Normal,Yes,-4.154572,-15.656669,-12.190890,-6.897099,-7.381195,0.905443,0.000009,0.000293,0.058317,0.035938
11840,2,0,Ventricular,Normal,No,-7.699119,-10.158817,-8.265559,-12.809632,-12.546841,0.599923,0.051270,0.340481,0.003619,0.004707
11841,1,1,Supraventricular,Supraventricular,Yes,-6.381921,-1.757607,-9.549792,-6.362798,-5.210013,0.009326,0.950667,0.000393,0.009506,0.030107
11842,0,0,Normal,Normal,Yes,0.807136,-8.053582,-6.900106,-3.312434,-3.214657,0.966404,0.000137,0.000434,0.015706,0.017319
11843,1,1,Supraventricular,Supraventricular,Yes,-8.615596,-0.754522,-10.273831,-2.827922,-8.961400,0.000342,0.887714,0.000065,0.111637,0.000242
11844,1,1,Supraventricular,Supraventricular,Yes,-8.059956,-0.371642,-9.306760,-5.255309,-6.077995,0.000453,0.988647,0.000130,0.007483,0.003287
11845,0,0,Normal,Normal,Yes,1.607675,-14.637289,-14.130033,-0.693591,-5.405324,0.908239,0.000000,0.000000,0.090944,0.000818
11846,0,0,Normal,Normal,Yes,-3.668986,-6.879376,-8.578094,-4.554461,-6.376282,0.654898,0.026419,0.004833,0.270157,0.043693
11847,0,0,Normal,Normal,Yes,5.926568,-22.899086,-13.871952,-2.098110,-4.204311,0.999633,0.000000,0.000000,0.000327,0.000040
11848,0,0,Normal,Normal,Yes,2.793864,-13.598731,-11.054808,-4.373798,-2.578841,0.994615,0.000000,0.000001,0.000767,0.004617
11849,0,0,Normal,Normal,Yes,-0.532654,-6.458644,-8.749234,-5.793142,-4.488051,0.973441,0.002598,0.000263,0.005055,0.018642
11850,0,0,Normal,Normal,Yes,-0.869463,-5.128864,-6.897058,-5.506219,-4.494263,0.949771,0.013421,0.002290,0.009202,0.025316
11851,0,0,Normal,Normal,Yes,3.713174,-15.010448,-10.598935,-7.818919,-1.915428,0.996409,0.000000,0.000001,0.000010,0.003581
11852,0,0,Normal,Normal,Yes,-2.202231,-8.782935,-7.972458,-6.373715,-3.515619,0.775890,0.001076,0.002420,0.011971,0.208642
11853,3,3,Fusion,Fusion,Yes,-10.417430,-17.378923,-23.781202,2.448480,-10.400502,0.000003,0.000000,0.000000,0.999995,0.000003
11854,0,0,Normal,Normal,Yes,4.229065,-26.742931,-17.021624,-8.309649,0.407258,0.978577,0.000000,0.000000,0.000004,0.021419
11855,0,0,Normal,Normal,Yes,2.974060,-10.887361,-6.072052,-5.677792,-2.805680,0.996628,0.000001,0.000117,0.000174,0.003079
11856,0,0,Normal,Normal,Yes,0.409817,-11.452845,-5.423881,-3.664142,-2.634453,0.936702,0.000007,0.002742,0.015933,0.044616
11857,0,0,Normal,Normal,Yes,-1.568855,-7.460796,-8.380651,-2.950399,-3.391725,0.705909,0.001949,0.000777,0.177317,0.114048
11858,0,0,Normal,Normal,Yes,1.584441,-11.974225,-12.792826,-2.957369,-4.871229,0.987920,0.000001,0.000001,0.010525,0.001553
11859,0,0,Normal,Normal,Yes,-1.075544,-8.994397,-15.523305,-4.905445,-7.443826,0.976762,0.000355,0.000001,0.021207,0.001675
11860,0,0,Normal,Normal,Yes,-1.008976,-10.869438,-4.819272,-5.745166,-4.536491,0.943090,0.000049,0.020882,0.008273,0.027706
11861,0,0,Normal,Normal,Yes,-3.532311,-24.266518,-6.011687,-13.579357,-5.297644,0.796833,0.000000,0.066771,0.000035,0.136362
11862,1,1,Supraventricular,Supraventricular,Yes,-7.758216,-1.861470,-10.301641,-3.386340,-8.274580,0.002249,0.818161,0.000177,0.178072,0.001342
11863,2,2,Ventricular,Ventricular,Yes,-5.017653,-5.242993,0.517265,-6.052543,-2.414726,0.003717,0.002967,0.941806,0.001320,0.050190
11864,0,0,Normal,Normal,Yes,1.099027,-18.816307,-12.268340,-11.062379,-10.988484,0.999988,0.000000,0.000002,0.000005,0.000006
11865,0,0,Normal,Normal,Yes,-3.085065,-11.407654,-8.118265,-8.812019,-8.067226,0.983403,0.000239,0.006410,0.003203,0.006745
11866,0,0,Normal,Normal,Yes,3.167676,-15.439546,-5.930378,-5.120769,-3.276783,0.998051,0.000000,0.000112,0.000251,0.001586
11867,0,0,Normal,Normal,Yes,1.663307,-15.080377,-3.920998,-5.898822,-3.917049,0.992017,0.000000,0.003726,0.000516,0.003741
11868,1,1,Supraventricular,Supraventricular,Yes,-6.234910,-2.122105,-7.492243,-4.897865,-4.586977,0.014004,0.855917,0.003983,0.053325,0.072770
11869,0,3,Normal,Fusion,No,-8.878211,-11.136875,-7.699430,-7.211942,-7.739790,0.078314,0.008183,0.254552,0.414468,0.244483
11870,0,2,Normal,Ventricular,No,-5.405822,-19.656183,-3.432878,-13.735391,-7.257917,0.119775,0.000000,0.861402,0.000029,0.018794
11871,0,0,Normal,Normal,Yes,4.633237,-17.645800,-16.846333,-0.907320,-4.988496,0.996025,0.000000,0.000000,0.003909,0.000066
11872,0,0,Normal,Normal,Yes,0.390179,-9.422246,-12.542027,-3.834317,-4.266038,0.976379,0.000053,0.000002,0.014287,0.009278
11873,0,0,Normal,Normal,Yes,0.073331,-9.713484,-5.920093,-5.946743,-5.677307,0.991905,0.000056,0.002475,0.002410,0.003155
11874,0,0,Normal,Normal,Yes,2.060302,-17.397331,-6.227497,-4.448309,-3.152670,0.992864,0.000000,0.000250,0.001480,0.005407
11875,0,0,Normal,Normal,Yes,-0.335846,-17.482882,-11.465631,-10.267766,-10.034504,0.999875,0.000000,0.000015,0.000049,0.000061
11876,0,0,Normal,Normal,Yes,-2.065706,-7.353598,-9.925852,-6.007686,-5.656004,0.950175,0.004801,0.000367,0.018443,0.026215
11877,0,0,Normal,Normal,Yes,-3.487299,-15.735425,-6.811342,-6.325744,-4.779088,0.730296,0.000004,0.026296,0.042734,0.200670
11878,0,0,Normal,Normal,Yes,-6.515609,-11.190552,-9.465303,-7.331927,-8.331424,0.600080,0.005596,0.031418,0.265269,0.097636
11879,0,0,Normal,Normal,Yes,2.448604,-14.607262,-22.879492,-3.359250,-4.347800,0.995895,0.000000,0.000000,0.002992,0.001113
11880,0,0,Normal,Normal,Yes,3.983386,-13.696025,-12.078856,-3.743094,-1.060823,0.993159,0.000000,0.000000,0.000438,0.006402
11881,0,0,Normal,Normal,Yes,2.421974,-12.273362,-11.264779,-3.039780,-3.522035,0.993178,0.000000,0.000001,0.004217,0.002604
11882,0,0,Normal,Normal,Yes,0.764024,-8.242819,-8.882038,-5.388210,-5.997688,0.996539,0.000122,0.000064,0.002121,0.001153
11883,0,0,Normal,Normal,Yes,-2.458510,-12.419665,-4.507915,-7.285426,-4.528171,0.791704,0.000037,0.101981,0.006342,0.099936
11884,1,1,Supraventricular,Supraventricular,Yes,-8.390923,-2.820569,-7.066626,-8.654797,-9.017838,0.003723,0.977431,0.013997,0.002860,0.001989
11885,1,1,Supraventricular,Supraventricular,Yes,-11.730486,-0.685915,-11.033841,-5.987887,-8.785899,0.000016,0.994695,0.000032,0.004955,0.000302
11886,2,2,Ventricular,Ventricular,Yes,-6.288923,-11.641284,-2.590314,-4.213458,-5.928450,0.019686,0.000093,0.795130,0.156861,0.028230
11887,0,0,Normal,Normal,Yes,-2.142490,-6.553624,-8.858327,-6.775197,-6.349854,0.963422,0.011697,0.001167,0.009373,0.014341
11888,0,0,Normal,Normal,Yes,1.996506,-16.177090,-11.857762,-1.792082,-3.412298,0.973610,0.000000,0.000001,0.022030,0.004359
11889,0,0,Normal,Normal,Yes,-3.352960,-5.738908,-7.381261,-6.229983,-5.195833,0.755019,0.069463,0.013443,0.042509,0.119566
11890,0,0,Normal,Normal,Yes,0.547061,-13.020137,-5.952933,-7.841715,-6.176246,0.997074,0.000001,0.001499,0.000227,0.001199
11891,0,0,Normal,Normal,Yes,2.905802,-26.224207,-14.955691,-10.879556,-2.231922,0.994162,0.000000,0.000000,0.000001,0.005837
11892,0,0,Normal,Normal,Yes,1.396714,-15.856175,-16.526474,-4.612884,-6.274306,0.997087,0.000000,0.000000,0.002448,0.000465
11893,0,0,Normal,Normal,Yes,-0.798175,-7.726906,-4.937896,-7.422387,-4.580437,0.960610,0.000941,0.015300,0.001276,0.021874
11894,1,1,Supraventricular,Supraventricular,Yes,-5.873971,-1.624660,-8.924777,-4.496547,-4.928738,0.012880,0.902303,0.000609,0.051063,0.033144
11895,0,0,Normal,Normal,Yes,-2.365375,-10.655432,-7.892526,-8.620554,-6.899276,0.983393,0.000247,0.003911,0.001889,0.010560
11896,0,0,Normal,Normal,Yes,-2.503861,-16.005404,-11.508023,-10.384050,-10.313877,0.999093,0.000001,0.000123,0.000378,0.000405
11897,0,0,Normal,Normal,Yes,1.128885,-11.057271,-13.388221,-3.078540,-2.633452,0.963280,0.000005,0.000000,0.014338,0.022376
11898,1,1,Supraventricular,Supraventricular,Yes,-14.076611,-2.149815,-14.927964,-3.766689,-13.074432,0.000006,0.834345,0.000002,0.165633,0.000015
11899,0,0,Normal,Normal,Yes,3.407620,-15.587201,-8.582872,-6.930953,-3.425396,0.998885,0.000000,0.000006,0.000032,0.001076
11900,0,0,Normal,Normal,Yes,-2.171149,-8.700295,-8.874753,-4.539401,-2.842027,0.622049,0.000908,0.000763,0.058251,0.318028
11901,3,3,Fusion,Fusion,Yes,-12.260413,-19.186989,-24.969101,1.567892,-8.005663,0.000001,0.000000,0.000000,0.999930,0.000070
11902,3,3,Fusion,Fusion,Yes,-9.412275,-17.374773,-17.738073,3.647095,-4.510617,0.000002,0.000000,0.000000,0.999711,0.000286
11903,0,0,Normal,Normal,Yes,-0.101769,-8.706344,-9.713367,-4.554040,-4.366023,0.974692,0.000179,0.000065,0.011357,0.013706
11904,3,3,Fusion,Fusion,Yes,-12.170259,-20.742426,-34.986359,2.236400,-10.811196,0.000001,0.000000,0.000000,0.999997,0.000002
11905,3,3,Fusion,Fusion,Yes,-1.874338,-9.666457,-8.479791,-1.437840,-6.823535,0.391216,0.000162,0.000529,0.605320,0.002773
11906,0,0,Normal,Normal,Yes,-0.406920,-6.978266,-6.260087,-8.069498,-4.098598,0.971184,0.001360,0.002788,0.000457,0.024212
11907,3,3,Fusion,Fusion,Yes,-6.525726,-6.872945,-19.768604,-0.615248,-5.338240,0.002675,0.001890,0.000000,0.986665,0.008770
11908,0,0,Normal,Normal,Yes,-3.367016,-12.872172,-15.622842,-12.687305,-10.586681,0.999100,0.000074,0.000005,0.000090,0.000731
11909,0,0,Normal,Normal,Yes,-2.322966,-13.083930,-4.728722,-4.908370,-3.872586,0.725735,0.000015,0.065459,0.054696,0.154094
11910,0,0,Normal,Normal,Yes,-2.031525,-28.976507,-6.727087,-14.788343,-5.861459,0.970074,0.000000,0.008862,0.000003,0.021061
11911,0,0,Normal,Normal,Yes,-1.829607,-10.642513,-11.778747,-10.573846,-8.718093,0.998626,0.000149,0.000048,0.000159,0.001018
11912,0,0,Normal,Normal,Yes,-2.456245,-6.702627,-10.065647,-5.673835,-11.047482,0.947823,0.013569,0.000470,0.037962,0.000176
11913,2,2,Ventricular,Ventricular,Yes,-9.082687,-9.567423,-5.548232,-11.911154,-10.558285,0.027640,0.017022,0.947385,0.001634,0.006320
11914,0,0,Normal,Normal,Yes,-2.254208,-6.794853,-15.440326,-7.443720,-7.684325,0.979791,0.010451,0.000002,0.005462,0.004294
11915,0,3,Normal,Fusion,No,-6.981927,-11.851531,-8.192917,-6.736666,-8.722779,0.362463,0.002782,0.107978,0.463211,0.063565
11916,0,0,Normal,Normal,Yes,2.440072,-15.578064,-5.799387,-5.126835,-3.237516,0.995815,0.000000,0.000263,0.000515,0.003407
11917,0,0,Normal,Normal,Yes,4.502470,-22.839039,-14.292622,-2.231978,-3.266474,0.998391,0.000000,0.000000,0.001187,0.000422
11918,3,3,Fusion,Fusion,Yes,-2.034230,-15.031369,-20.011555,2.191397,-6.243301,0.014403,0.000000,0.000000,0.985383,0.000214
11919,0,0,Normal,Normal,Yes,1.151088,-13.324409,-11.531087,-2.457186,-2.926629,0.957810,0.000000,0.000003,0.025955,0.016231
11920,4,4,Unknown,Unknown,Yes,-3.791466,-7.678263,-7.143947,-4.960155,-1.763607,0.111556,0.002288,0.003904,0.034669,0.847583
11921,0,0,Normal,Normal,Yes,1.826980,-12.443753,-8.623179,-3.324398,-5.158463,0.993299,0.000001,0.000029,0.005753,0.000919
11922,0,0,Normal,Normal,Yes,0.336496,-17.269831,-12.202738,-11.047750,-10.668775,0.999969,0.000000,0.000004,0.000011,0.000017
11923,0,0,Normal,Normal,Yes,-0.343544,-16.529074,-9.614440,-7.160755,-4.048509,0.974858,0.000000,0.000092,0.001067,0.023983
11924,1,3,Supraventricular,Fusion,No,-2.189408,-13.041255,-20.947088,0.543153,-7.281219,0.061056,0.000001,0.000000,0.938567,0.000375
11925,0,3,Normal,Fusion,No,-1.280966,-6.987675,-18.681116,-0.771726,-5.282202,0.372350,0.001238,0.000000,0.619601,0.006811
11926,0,0,Normal,Normal,Yes,-4.570082,-17.097563,-13.534987,-7.542358,-5.098430,0.609423,0.000002,0.000078,0.031194,0.359303
11927,0,0,Normal,Normal,Yes,-0.263883,-9.871756,-12.842609,-2.011534,-4.550365,0.841746,0.000057,0.000003,0.146618,0.011577
11928,2,2,Ventricular,Ventricular,Yes,-9.569397,-5.378228,0.795178,-7.143414,-7.808971,0.000031,0.002079,0.997351,0.000356,0.000183
11929,3,3,Fusion,Fusion,Yes,-8.283669,-13.476085,-24.040796,2.674459,-7.279430,0.000017,0.000000,0.000000,0.999935,0.000048
11930,1,1,Supraventricular,Supraventricular,Yes,-7.831642,-0.447501,-16.114515,-7.736798,-5.912949,0.000618,0.994496,0.000000,0.000679,0.004207
11931,0,0,Normal,Normal,Yes,-3.919387,-8.212498,-8.202751,-7.497202,-5.125880,0.738203,0.010086,0.010184,0.020623,0.220904
11932,0,0,Normal,Normal,Yes,2.864755,-11.116066,-6.060177,-4.582858,-4.509661,0.998658,0.000001,0.000133,0.000582,0.000626
11933,0,0,Normal,Normal,Yes,-3.253109,-12.190771,-7.500948,-9.207218,-7.502790,0.969659,0.000127,0.013861,0.002516,0.013836
11934,0,0,Normal,Normal,Yes,9.518496,-18.357117,-13.583956,-1.993397,-2.755742,0.999985,0.000000,0.000000,0.000010,0.000005
11935,0,0,Normal,Normal,Yes,0.418725,-12.459592,-7.948750,-4.542047,-5.742225,0.990734,0.000003,0.000230,0.006943,0.002091
11936,0,3,Normal,Fusion,No,-3.854600,-7.741920,-12.342403,-3.319250,-7.148252,0.361550,0.007412,0.000074,0.617544,0.013420
11937,3,3,Fusion,Fusion,Yes,-8.014450,-5.880835,-6.932365,-1.601903,-6.124652,0.001591,0.013438,0.004695,0.969745,0.010531
11938,0,0,Normal,Normal,Yes,-0.795424,-25.561670,-11.777234,-8.351731,-1.337310,0.632035,0.000000,0.000011,0.000330,0.367623
11939,0,0,Normal,Normal,Yes,-2.433531,-22.860546,-10.403449,-9.854458,-3.126704,0.666253,0.000000,0.000230,0.000399,0.333118
11940,3,3,Fusion,Fusion,Yes,-12.543575,-16.188334,-31.860338,1.637611,-11.028407,0.000001,0.000000,0.000000,0.999996,0.000003
11941,0,0,Normal,Normal,Yes,-3.325542,-7.710271,-13.438798,-8.078712,-7.974359,0.970211,0.012095,0.000039,0.008367,0.009288
11942,0,0,Normal,Normal,Yes,1.251652,-8.472993,-5.814840,-4.709579,-2.737206,0.978463,0.000059,0.000835,0.002521,0.018122
11943,0,0,Normal,Normal,Yes,1.745014,-18.100626,-11.422831,-5.436186,-2.928556,0.989999,0.000000,0.000002,0.000753,0.009245
11944,0,0,Normal,Normal,Yes,-3.520282,-12.317706,-9.770428,-10.040425,-7.887055,0.984013,0.000149,0.001899,0.001450,0.012489
11945,0,0,Normal,Normal,Yes,3.216467,-27.135212,-17.334932,-10.777369,0.942134,0.906728,0.000000,0.000000,0.000001,0.093271
11946,1,1,Supraventricular,Supraventricular,Yes,-8.116245,-1.424658,-7.604503,-5.224498,-5.439091,0.001189,0.958093,0.001984,0.021437,0.017297
11947,0,0,Normal,Normal,Yes,0.763792,-25.491053,-12.081498,-8.794458,-3.682294,0.988340,0.000000,0.000003,0.000070,0.011588
11948,1,1,Supraventricular,Supraventricular,Yes,-9.678861,-1.985849,-9.481876,-3.003564,-9.514298,0.000335,0.733693,0.000407,0.265171,0.000394
11949,0,0,Normal,Normal,Yes,-4.643674,-8.638006,-13.894976,-7.529553,-9.141440,0.921273,0.016970,0.000088,0.051412,0.010257
11950,0,0,Normal,Normal,Yes,0.733001,-17.509895,-12.744986,-10.613479,-11.405314,0.999981,0.000000,0.000001,0.000012,0.000005
11951,0,0,Normal,Normal,Yes,-0.892961,-9.825681,-12.739379,-9.592585,-8.754197,0.999309,0.000132,0.000007,0.000167,0.000385
11952,0,0,Normal,Normal,Yes,-0.905180,-11.622110,-6.612649,-6.026270,-3.171929,0.898504,0.000020,0.002984,0.005364,0.093129
11953,0,2,Normal,Ventricular,No,-4.422652,-8.592739,-2.731666,-4.705335,-5.181548,0.130510,0.002017,0.707997,0.098373,0.061103
11954,0,0,Normal,Normal,Yes,-2.029734,-24.198921,-14.636940,-6.357711,-3.638277,0.824147,0.000000,0.000003,0.010874,0.164977
11955,1,1,Supraventricular,Supraventricular,Yes,-7.485551,-1.899779,-8.904889,-5.563755,-6.184829,0.003593,0.957798,0.000869,0.024549,0.013192
11956,0,0,Normal,Normal,Yes,-0.384727,-21.263340,-15.469700,-4.376996,-3.598929,0.944603,0.000000,0.000000,0.017435,0.037961
11957,0,0,Normal,Normal,Yes,-2.236413,-11.764834,-6.451373,-7.578052,-6.081343,0.960595,0.000070,0.014191,0.004599,0.020545
11958,0,0,Normal,Normal,Yes,6.203530,-9.076054,-9.133876,-4.471852,-4.489599,0.999954,0.000000,0.000000,0.000023,0.000023
11959,0,0,Normal,Normal,Yes,0.169795,-20.004181,-11.931597,-8.312527,-1.940814,0.891761,0.000000,0.000005,0.000185,0.108049
11960,3,3,Fusion,Fusion,Yes,-7.114093,-6.559414,-21.763227,-0.796626,-6.306387,0.001788,0.003114,0.000000,0.991086,0.004011
11961,1,1,Supraventricular,Supraventricular,Yes,-8.320694,-2.588958,-8.866095,-7.360665,-8.052960,0.003185,0.982489,0.001846,0.008318,0.004162
11962,0,0,Normal,Normal,Yes,0.469255,-24.989286,-10.356743,-10.930093,-1.663768,0.894047,0.000000,0.000018,0.000010,0.105925
11963,0,0,Normal,Normal,Yes,-3.945669,-4.350419,-5.196259,-6.718515,-4.888628,0.415725,0.277348,0.119037,0.025976,0.161914
11964,0,0,Normal,Normal,Yes,-1.236891,-9.847902,-7.742985,-5.291163,-4.117700,0.930134,0.000169,0.001390,0.016136,0.052171
11965,1,1,Supraventricular,Supraventricular,Yes,-7.678680,0.645723,-13.158587,-4.089687,-5.785357,0.000240,0.989479,0.000001,0.008686,0.001594
11966,0,0,Normal,Normal,Yes,0.197823,-15.484634,-15.585401,-0.903388,-5.485939,0.748576,0.000000,0.000000,0.248878,0.002546
11967,0,0,Normal,Normal,Yes,2.809276,-28.242041,-18.031593,-8.855631,1.168607,0.837620,0.000000,0.000000,0.000007,0.162373
11968,0,0,Normal,Normal,Yes,0.454208,-6.663797,-7.797595,-4.980058,-4.471966,0.987469,0.000800,0.000258,0.004310,0.007163
11969,0,0,Normal,Normal,Yes,4.619475,-16.192261,-17.657206,-3.041496,-6.789565,0.999518,0.000000,0.000000,0.000471,0.000011
